3.996747e+002,0.000000e+000
4.001569e+002,2.577260e+001
4.006390e+002,2.557962e+001
4.011211e+002,2.521938e+001
4.016032e+002,2.488603e+001
4.020853e+002,2.473107e+001
4.025674e+002,2.478906e+001
4.030496e+002,2.496879e+001
4.035317e+002,2.511423e+001
4.040138e+002,2.509509e+001
4.044959e+002,2.487755e+001
4.049780e+002,2.454437e+001
4.054601e+002,2.425543e+001
4.059423e+002,2.415882e+001
4.064244e+002,2.430037e+001
4.069065e+002,2.459118e+001
4.073886e+002,2.486091e+001
4.078707e+002,2.495403e+001
4.083528e+002,2.480889e+001
4.088350e+002,2.454077e+001
4.093171e+002,2.427472e+001
4.097992e+002,2.404751e+001
4.102813e+002,2.385775e+001
4.107634e+002,2.393124e+001
4.112455e+002,2.401698e+001
4.117277e+002,2.406669e+001
4.122098e+002,2.397949e+001
4.126919e+002,2.380827e+001
4.131740e+002,2.368125e+001
4.136561e+002,2.369370e+001
4.141382e+002,2.365323e+001
4.146204e+002,2.376903e+001
4.151025e+002,2.394273e+001
4.155846e+002,2.401023e+001
4.160667e+002,2.391705e+001
4.165488e+002,2.370373e+001
4.170309e+002,2.348351e+001
4.175131e+002,2.335446e+001
4.179952e+002,2.340512e+001
4.184773e+002,2.353878e+001
4.189594e+002,2.376950e+001
4.194415e+002,2.378576e+001
4.199236e+002,2.352925e+001
4.204058e+002,2.313635e+001
4.208879e+002,2.281585e+001
4.213700e+002,2.266901e+001
4.218521e+002,2.257149e+001
4.223342e+002,2.263513e+001
4.228163e+002,2.275554e+001
4.232985e+002,2.277878e+001
4.237806e+002,2.261660e+001
4.242627e+002,2.237063e+001
4.247448e+002,2.212742e+001
4.252269e+002,2.196723e+001
4.257090e+002,2.193320e+001
4.261912e+002,2.203617e+001
4.266733e+002,2.214564e+001
4.271554e+002,2.218027e+001
4.276375e+002,2.210968e+001
4.281196e+002,2.196683e+001
4.286017e+002,2.182243e+001
4.290839e+002,2.176054e+001
4.295660e+002,2.177437e+001
4.300481e+002,2.187683e+001
4.305302e+002,2.195951e+001
4.310123e+002,2.195909e+001
4.314944e+002,2.182984e+001
4.319766e+002,2.161257e+001
4.324587e+002,2.139784e+001
4.329408e+002,2.126992e+001
4.334229e+002,2.126961e+001
4.339050e+002,2.137923e+001
4.343871e+002,2.154050e+001
4.348693e+002,2.165550e+001
4.353514e+002,2.166626e+001
4.358335e+002,2.158974e+001
4.363156e+002,2.151898e+001
4.367977e+002,2.150180e+001
4.372798e+002,2.143020e+001
4.377620e+002,2.145697e+001
4.382441e+002,2.149506e+001
4.387262e+002,2.148412e+001
4.392083e+002,2.139511e+001
4.396904e+002,2.125424e+001
4.401725e+002,2.111471e+001
4.406547e+002,2.104449e+001
4.411368e+002,2.104970e+001
4.416189e+002,2.114191e+001
4.421010e+002,2.124788e+001
4.425831e+002,2.129691e+001
4.430652e+002,2.126116e+001
4.435474e+002,2.117458e+001
4.440295e+002,2.106487e+001
4.445116e+002,2.118583e+001
4.449937e+002,2.134767e+001
4.454758e+002,2.150939e+001
4.459579e+002,2.169948e+001
4.464401e+002,2.180765e+001
4.469222e+002,2.180816e+001
4.474043e+002,2.173302e+001
4.478864e+002,2.167216e+001
4.483685e+002,2.159893e+001
4.488506e+002,2.172590e+001
4.493328e+002,2.197066e+001
4.498149e+002,2.215545e+001
4.502970e+002,2.230281e+001
4.507791e+002,2.237560e+001
4.512612e+002,2.236145e+001
4.517433e+002,2.233706e+001
4.522255e+002,2.237016e+001
4.527076e+002,2.249288e+001
4.531897e+002,2.266125e+001
4.536718e+002,2.285092e+001
4.541539e+002,2.298637e+001
4.546360e+002,2.303772e+001
4.551182e+002,2.303099e+001
4.556003e+002,2.304537e+001
4.560824e+002,2.314798e+001
4.565645e+002,2.337659e+001
4.570466e+002,2.364617e+001
4.575287e+002,2.398707e+001
4.580109e+002,2.425473e+001
4.584930e+002,2.434634e+001
4.589751e+002,2.440527e+001
4.594572e+002,2.443630e+001
4.599393e+002,2.449313e+001
4.604214e+002,2.468928e+001
4.609036e+002,2.495882e+001
4.613857e+002,2.524495e+001
4.618678e+002,2.548207e+001
4.623499e+002,2.565346e+001
4.628320e+002,2.575455e+001
4.633141e+002,2.585256e+001
4.637963e+002,2.602911e+001
4.642784e+002,2.627556e+001
4.647605e+002,2.659090e+001
4.652426e+002,2.689914e+001
4.657247e+002,2.719331e+001
4.662068e+002,2.745461e+001
4.666890e+002,2.768357e+001
4.671711e+002,2.789211e+001
4.676532e+002,2.816980e+001
4.681353e+002,2.853333e+001
4.686174e+002,2.894937e+001
4.690995e+002,2.926934e+001
4.695817e+002,2.959606e+001
4.700638e+002,2.982289e+001
4.705459e+002,2.998549e+001
4.710280e+002,3.018552e+001
4.715101e+002,3.046217e+001
4.719922e+002,3.079534e+001
4.724744e+002,3.111886e+001
4.729565e+002,3.153909e+001
4.734386e+002,3.194149e+001
4.739207e+002,3.226027e+001
4.744028e+002,3.251944e+001
4.748849e+002,3.279541e+001
4.753671e+002,3.314605e+001
4.758492e+002,3.335566e+001
4.763313e+002,3.377350e+001
4.768134e+002,3.419812e+001
4.772955e+002,3.460746e+001
4.777776e+002,3.498419e+001
4.782598e+002,3.535861e+001
4.787419e+002,3.564116e+001
4.792240e+002,3.596295e+001
4.797061e+002,3.634985e+001
4.801882e+002,3.676797e+001
4.806703e+002,3.720428e+001
4.811525e+002,3.760649e+001
4.816346e+002,3.792232e+001
4.821167e+002,3.821522e+001
4.825988e+002,3.850939e+001
4.830809e+002,3.888650e+001
4.835630e+002,3.930656e+001
4.840452e+002,3.961832e+001
4.845273e+002,4.003256e+001
4.850094e+002,4.038399e+001
4.854915e+002,4.068040e+001
4.859736e+002,4.085352e+001
4.864557e+002,4.117575e+001
4.869379e+002,4.143217e+001
4.874200e+002,4.172385e+001
4.879021e+002,4.207909e+001
4.883842e+002,4.246988e+001
4.888663e+002,4.285669e+001
4.893484e+002,4.319484e+001
4.898306e+002,4.348046e+001
4.903127e+002,4.377681e+001
4.907948e+002,4.410623e+001
4.912769e+002,4.448044e+001
4.917590e+002,4.473167e+001
4.922411e+002,4.511519e+001
4.927233e+002,4.544221e+001
4.932054e+002,4.570313e+001
4.936875e+002,4.594848e+001
4.941696e+002,4.621446e+001
4.946517e+002,4.642009e+001
4.951339e+002,4.668592e+001
4.956160e+002,4.698441e+001
4.960981e+002,4.729292e+001
4.965802e+002,4.758929e+001
4.970623e+002,4.783823e+001
4.975444e+002,4.806188e+001
4.980266e+002,4.830045e+001
4.985087e+002,4.837391e+001
4.989908e+002,4.870844e+001
4.994729e+002,4.910925e+001
4.999550e+002,4.925177e+001
5.004371e+002,4.952415e+001
5.009193e+002,4.974179e+001
5.014014e+002,4.991154e+001
5.018835e+002,5.009821e+001
5.023656e+002,5.023248e+001
5.028477e+002,5.045590e+001
5.033298e+002,5.067102e+001
5.038120e+002,5.085279e+001
5.042941e+002,5.104527e+001
5.047762e+002,5.120503e+001
5.052583e+002,5.133784e+001
5.057404e+002,5.148325e+001
5.062225e+002,5.167718e+001
5.067047e+002,5.184777e+001
5.071868e+002,5.205063e+001
5.076689e+002,5.222459e+001
5.081510e+002,5.235890e+001
5.086331e+002,5.246799e+001
5.091152e+002,5.253287e+001
5.095974e+002,5.263181e+001
5.100795e+002,5.269329e+001
5.105616e+002,5.284164e+001
5.110437e+002,5.290670e+001
5.115258e+002,5.305365e+001
5.120079e+002,5.315322e+001
5.124901e+002,5.313144e+001
5.129722e+002,5.303331e+001
5.134543e+002,5.305277e+001
5.139364e+002,5.308687e+001
5.144185e+002,5.315551e+001
5.149006e+002,5.325869e+001
5.153828e+002,5.337527e+001
5.158649e+002,5.347559e+001
5.163470e+002,5.353298e+001
5.168291e+002,5.356343e+001
5.173112e+002,5.354956e+001
5.177933e+002,5.358963e+001
5.182755e+002,5.359971e+001
5.187576e+002,5.368048e+001
5.192397e+002,5.372090e+001
5.197218e+002,5.374010e+001
5.202039e+002,5.373153e+001
5.206860e+002,5.370510e+001
5.211682e+002,5.368190e+001
5.216503e+002,5.368270e+001
5.221324e+002,5.371894e+001
5.226145e+002,5.376867e+001
5.230966e+002,5.382525e+001
5.235787e+002,5.391636e+001
5.240609e+002,5.393344e+001
5.245430e+002,5.388541e+001
5.250251e+002,5.385825e+001
5.255072e+002,5.381847e+001
5.259893e+002,5.385430e+001
5.264714e+002,5.392459e+001
5.269536e+002,5.395758e+001
5.274357e+002,5.394214e+001
5.279178e+002,5.394715e+001
5.283999e+002,5.390854e+001
5.288820e+002,5.386349e+001
5.293641e+002,5.383210e+001
5.298463e+002,5.382613e+001
5.303284e+002,5.384229e+001
5.308105e+002,5.386356e+001
5.312926e+002,5.386879e+001
5.317747e+002,5.384491e+001
5.322568e+002,5.379423e+001
5.327390e+002,5.373291e+001
5.332211e+002,5.368249e+001
5.337032e+002,5.365944e+001
5.341853e+002,5.366381e+001
5.346674e+002,5.368206e+001
5.351495e+002,5.369592e+001
5.356317e+002,5.369236e+001
5.361138e+002,5.367030e+001
5.365959e+002,5.364010e+001
5.370780e+002,5.361669e+001
5.375601e+002,5.361031e+001
5.380422e+002,5.361831e+001
5.385244e+002,5.362696e+001
5.390065e+002,5.360872e+001
5.394886e+002,5.361473e+001
5.399707e+002,5.357132e+001
5.404528e+002,5.352399e+001
5.409349e+002,5.348873e+001
5.414171e+002,5.344809e+001
5.418992e+002,5.347865e+001
5.423813e+002,5.349569e+001
5.428634e+002,5.350217e+001
5.433455e+002,5.348940e+001
5.438276e+002,5.342530e+001
5.443098e+002,5.339218e+001
5.447919e+002,5.337622e+001
5.452740e+002,5.340170e+001
5.457561e+002,5.341220e+001
5.462382e+002,5.341902e+001
5.467203e+002,5.342366e+001
5.472025e+002,5.339916e+001
5.476846e+002,5.335071e+001
5.481667e+002,5.329363e+001
5.486488e+002,5.324337e+001
5.491309e+002,5.320462e+001
5.496130e+002,5.319550e+001
5.500952e+002,5.320329e+001
5.505773e+002,5.321137e+001
5.510594e+002,5.320899e+001
5.515415e+002,5.319405e+001
5.520236e+002,5.319479e+001
5.525057e+002,5.322837e+001
5.529879e+002,5.324683e+001
5.534700e+002,5.326261e+001
5.539521e+002,5.328737e+001
5.544342e+002,5.329915e+001
5.549163e+002,5.328856e+001
5.553984e+002,5.326653e+001
5.558806e+002,5.324983e+001
5.563627e+002,5.324197e+001
5.568448e+002,5.326463e+001
5.573269e+002,5.331355e+001
5.578090e+002,5.337192e+001
5.582911e+002,5.341859e+001
5.587733e+002,5.342604e+001
5.592554e+002,5.341393e+001
5.597375e+002,5.339680e+001
5.602196e+002,5.338412e+001
5.607017e+002,5.338906e+001
5.611838e+002,5.342335e+001
5.616660e+002,5.344975e+001
5.621481e+002,5.349428e+001
